loop,time,pressure,mass
214,248.5162477493286,657,9.423
215,249.6412491798401,653,9.423
216,250.79618573188782,655,9.422
217,251.9362711906433,656,9.422
218,253.11726665496826,655,9.421
219,254.26924347877502,654,9.421
220,255.45223546028137,655,9.42
221,256.58522367477417,655,9.419
222,257.71320033073425,654,9.419
223,258.85224747657776,655,9.418
224,259.9991250038147,654,9.418
225,261.14818382263184,654,9.417
226,262.30523347854614,653,9.417
227,263.43321561813354,654,9.417
228,264.6511769294739,654,9.415
229,265.79119753837585,651,9.414
230,266.9481656551361,658,9.414
231,268.11421060562134,655,9.414
232,269.26613879203796,653,9.413
233,270.44918417930603,653,9.412
234,271.57915782928467,653,9.412
235,272.7941219806671,653,9.411
236,273.9411597251892,653,9.411
237,275.0651340484619,652,9.41
238,276.2044641971588,652,9.41
239,277.33820104599,654,9.409
240,278.4791648387909,653,9.409
241,279.61314868927,654,9.408
242,280.7550973892212,653,9.407
243,281.89313554763794,653,9.406
244,283.03121185302734,653,9.406
245,284.18011498451233,652,9.406
246,285.33700251579285,652,9.405
247,286.48099756240845,654,9.404
248,287.67595624923706,653,9.404
249,288.9069676399231,650,9.403
250,290.09898686408997,653,9.403
251,291.282035112381,652,9.403
252,292.49302220344543,652,9.402
253,293.63295912742615,651,9.401
254,294.7879090309143,650,9.4
255,295.9379463195801,652,9.4
256,297.07795095443726,652,9.399
257,298.2020025253296,652,9.398
258,299.3400363922119,653,9.398
259,300.45991945266724,652,9.398
260,301.61792945861816,652,9.398
261,302.7718734741211,651,9.397
262,303.89084458351135,651,9.396
263,305.04089760780334,651,9.396
264,306.198872089386,650,9.395
265,307.39789962768555,651,9.395
266,308.5599057674408,653,9.394
267,309.6748151779175,649,9.393
268,310.8268938064575,651,9.392
269,311.9798471927643,646,9.392
270,313.1218526363373,644,9.392
271,314.2638101577759,652,9.392
272,315.46085143089294,648,9.39
273,316.60096621513367,650,9.389
274,317.75096011161804,651,9.389
275,318.87189841270447,648,9.388
276,320.01490449905396,649,9.388
277,321.17384243011475,651,9.388
278,322.3179361820221,650,9.387
279,323.46780705451965,649,9.387
280,324.61178398132324,650,9.386
281,325.79580307006836,650,9.385
282,326.96886014938354,649,9.385
283,328.1779148578644,649,9.384
284,329.37589859962463,649,9.384
285,330.50483989715576,648,9.383
286,331.6868772506714,650,9.382
287,332.82482409477234,651,9.382
288,333.94882678985596,650,9.381
289,335.0768504142761,649,9.381
290,336.29176807403564,650,9.38
291,337.4817409515381,651,9.379
292,338.61616921424866,645,9.379
293,339.75984144210815,647,9.379
294,340.98084926605225,647,9.378
295,342.1048324108124,649,9.377
296,343.24287390708923,648,9.377
297,344.45174264907837,648,9.376
298,345.646821975708,647,9.375
299,346.84480595588684,648,9.375
300,348.0246641635895,647,9.375
301,349.16865825653076,648,9.374
302,350.2937819957733,648,9.373
303,351.4466950893402,647,9.372
304,352.57574915885925,647,9.372
305,353.7217674255371,648,9.372
306,354.90975427627563,647,9.371
307,356.0566999912262,647,9.371
308,357.18475008010864,648,9.37
309,358.35880303382874,650,9.37
310,359.48376989364624,645,9.369
311,360.68873047828674,648,9.368
312,361.8277575969696,645,9.367
313,362.97868633270264,645,9.367
314,364.17684984207153,647,9.367
315,365.3486292362213,648,9.366
316,366.48570370674133,647,9.365
317,367.6097021102905,648,9.364
318,368.74769616127014,646,9.364
319,369.89668345451355,646,9.364
320,371.0516254901886,647,9.364
321,372.1827144622803,646,9.363
322,373.32566595077515,646,9.362
323,374.44963026046753,647,9.361
324,375.5745213031769,647,9.361
325,376.71162581443787,646,9.361
326,377.9096426963806,646,9.36
327,379.04953241348267,646,9.359
328,380.19548535346985,645,9.358
329,381.37157249450684,645,9.358
330,382.49545907974243,646,9.358
331,383.6645715236664,645,9.357
332,384.80855536460876,644,9.357
333,386.0075318813324,645,9.356
334,387.1846134662628,645,9.355
335,388.3114559650421,644,9.355
336,389.51448583602905,646,9.354
337,390.6545035839081,648,9.353
338,391.7905333042145,642,9.352
339,392.96957206726074,645,9.352
340,394.1125762462616,645,9.352
341,395.2535846233368,643,9.351
342,396.4155411720276,645,9.351
343,397.62150835990906,644,9.35
344,398.7805473804474,644,9.349
345,399.9434928894043,644,9.349
346,401.0805323123932,644,9.349
347,402.2615222930908,643,9.348
348,403.4045035839081,644,9.347
349,404.54554176330566,644,9.347
350,405.68751430511475,645,9.346
351,406.8824996948242,644,9.346
352,408.0564911365509,644,9.345
353,409.21448373794556,644,9.345
354,410.35358357429504,643,9.344
355,411.5274441242218,644,9.343
356,412.69139409065247,645,9.343
357,413.8373951911926,643,9.342
358,415.01916885375977,641,9.342
359,416.18141531944275,642,9.341
360,417.3184094429016,641,9.34
361,418.4384524822235,644,9.34
362,419.5784561634064,644,9.34
363,420.7204294204712,643,9.34
364,421.86538195610046,643,9.338
365,422.99741888046265,643,9.337
366,424.1223871707916,643,9.337
367,425.2985563278198,641,9.336
368,426.455384016037,642,9.336
369,427.5963637828827,643,9.335
370,428.7563986778259,642,9.335
371,429.9052577018738,642,9.334
372,431.017263174057,643,9.334
373,432.1732792854309,641,9.332
374,433.35733437538147,641,9.332
375,434.54530930519104,642,9.332
376,435.6892776489258,641,9.332
377,436.8283038139343,641,9.331
378,437.9823422431946,641,9.331
379,439.1113030910492,641,9.33
380,440.2693316936493,642,9.329
381,441.4063057899475,642,9.329
382,442.5282897949219,641,9.328
383,443.726336479187,641,9.328
384,444.9061734676361,640,9.327
385,446.0491216182709,641,9.327
386,447.18617606163025,643,9.326
387,448.41920471191406,639,9.325
388,449.56528973579407,642,9.325
389,450.7092742919922,639,9.324
390,451.9052264690399,640,9.324
391,453.066232919693,640,9.323
392,454.2122299671173,640,9.322
393,455.42628240585327,641,9.322
394,456.55423760414124,641,9.321
395,457.706191778183,640,9.32
396,458.82518553733826,640,9.32
397,460.03625106811523,640,9.319
398,461.16622257232666,639,9.319
399,462.3334074020386,639,9.319
400,463.525173664093,639,9.319
401,464.6702287197113,640,9.318
402,465.8262212276459,639,9.317
403,466.98219990730286,640,9.316
404,468.12019658088684,640,9.315
405,469.2571806907654,639,9.315
406,470.4661719799042,639,9.314
407,471.6761403083801,639,9.313
408,472.82713198661804,639,9.313
409,473.9550540447235,638,9.313
410,475.10714864730835,640,9.313
411,476.24815607070923,640,9.312
412,477.39013290405273,640,9.311
413,478.5481381416321,638,9.311
414,479.6871404647827,638,9.31
415,480.82312297821045,636,9.309
416,481.963182926178,637,9.308
417,483.13411116600037,637,9.308
418,484.282110452652,641,9.308
419,485.444123506546,637,9.307
420,486.6341097354889,638,9.307
421,487.7640495300293,638,9.307
422,488.92409229278564,638,9.306
423,490.0660765171051,637,9.305
424,491.25606179237366,638,9.305
425,492.39406418800354,637,9.304
426,493.60513067245483,637,9.304
427,494.7460606098175,638,9.303
428,495.90305757522583,637,9.302
429,497.0760509967804,637,9.302
430,498.24104475975037,638,9.302
431,499.3980243206024,637,9.301
432,500.5420126914978,637,9.3
433,501.72204399108887,637,9.299
434,502.9300379753113,637,9.299
435,504.13797402381897,637,9.298
436,505.2989556789398,639,9.298
437,506.4420144557953,639,9.297
438,507.5829486846924,634,9.297
439,508.70198035240173,635,9.297
440,509.83699464797974,639,9.296
441,510.9929826259613,639,9.295
442,512.1159293651581,636,9.294
443,513.2509865760803,634,9.294
444,514.3919544219971,636,9.294
445,515.5239462852478,637,9.293
446,516.6789453029633,635,9.293
447,517.8099410533905,637,9.292
448,519.0139319896698,636,9.291
449,520.1748452186584,636,9.291
450,521.3119299411774,636,9.29
451,522.4508628845215,637,9.289
452,523.629878282547,635,9.289
453,524.7758617401123,636,9.288
454,525.9398500919342,636,9.288
455,527.1088554859161,635,9.288
456,528.2458961009979,635,9.287
457,529.3708736896515,635,9.286
458,530.5298452377319,635,9.286
459,531.6588628292084,634,9.286
460,532.8158831596375,634,9.285
461,533.9379584789276,634,9.283
462,535.0618393421173,634,9.283
463,536.2578661441803,634,9.283
464,537.4198138713837,635,9.282
465,538.6318371295929,635,9.281
466,539.8418574333191,634,9.281
467,540.970764875412,635,9.281
468,542.1208243370056,635,9.28
469,543.3117094039917,634,9.28
470,544.4477019309998,634,9.279
471,545.6076962947845,634,9.278
472,546.7457523345947,634,9.278
473,547.8727471828461,634,9.277
474,549.0137832164764,634,9.277
475,550.1791751384735,634,9.276
476,551.3377809524536,634,9.275
477,552.5087785720825,634,9.275
478,553.7187311649323,633,9.275
479,554.9296426773071,633,9.274
480,556.1127111911774,633,9.273
481,557.2497668266296,633,9.273
482,558.4577465057373,634,9.273
483,559.6006689071655,634,9.272
484,560.7567355632782,633,9.272
485,561.8966903686523,633,9.271
486,563.0627295970917,634,9.27
487,564.1816711425781,633,9.27
488,565.37570977211,632,9.269
489,566.5146977901459,633,9.269
490,567.6495954990387,632,9.268
491,568.8125343322754,632,9.268
492,569.9526553153992,633,9.267
493,571.095639705658,632,9.267
494,572.270521402359,632,9.266
495,573.3976495265961,632,9.266
496,574.5566318035126,632,9.265
497,575.7025578022003,632,9.265
498,576.8755986690521,634,9.264
499,578.0136027336121,631,9.263
500,579.1776301860809,631,9.262
501,580.2945189476013,632,9.262
502,581.501490354538,632,9.262
503,582.6445245742798,631,9.261
504,583.8155202865601,632,9.26
505,584.9594662189484,630,9.259
506,586.1134684085846,631,9.258
507,587.2715861797333,631,9.258
508,588.4104943275452,630,9.258
509,589.5394549369812,631,9.258
510,590.6964371204376,630,9.258
511,591.8374457359314,631,9.257
512,592.9954645633698,631,9.256
513,594.1685633659363,631,9.256
514,595.3794898986816,631,9.255
515,596.504522562027,631,9.255
516,597.629552602768,630,9.254
517,598.7614951133728,631,9.254
518,599.8995292186737,630,9.253
519,601.0434248447418,630,9.252
520,602.2355654239655,630,9.252
521,603.3445177078247,630,9.252
522,604.4824430942535,630,9.251
523,605.6183981895447,629,9.25
524,606.7584109306335,630,9.249
525,607.8973908424377,630,9.249
526,609.1013774871826,630,9.249
527,610.250449180603,629,9.249
