loop,time,pressure,mass
447,592.49192070961,59,4.168
448,593.693808555603,66,4.002
449,594.8228628635406,73,4.059
450,595.9498612880707,82,4.112
451,597.080842256546,89,4.166
452,598.2037625312805,31,5.303
453,599.3417501449585,79,4.288
454,600.5647656917572,85,4.275
455,601.7307090759277,86,4.275
456,602.85085272789,86,4.272
457,604.0308184623718,95,4.086
458,605.2238619327545,88,4.211
459,606.4097638130188,88,4.211
460,607.5838558673859,88,4.211
461,608.73282289505,87,4.211
462,609.8558626174927,88,4.211
463,610.9898455142975,88,4.21
464,612.1558570861816,87,4.21
465,613.2837824821472,8,4.21
466,614.4338309764862,86,4.21
467,615.5526847839355,87,4.21
468,616.6997499465942,87,4.21
469,617.819703578949,87,4.209
470,618.9697346687317,88,4.209
471,620.1006133556366,7,4.209
472,621.2376761436462,87,4.209
473,622.4256086349487,88,4.208
474,623.6527421474457,88,4.208
475,624.7737672328949,87,4.208
476,625.9257168769836,87,4.208
477,627.0587611198425,87,4.208
478,628.1977498531342,88,4.207
479,629.318776845932,87,4.207
480,630.4567394256592,88,4.206
481,631.5927350521088,88,4.206
482,632.7286906242371,88,4.206
483,633.8596880435944,87,4.206
484,634.9966886043549,88,4.206
485,636.1507444381714,87,4.206
486,637.3447058200836,86,4.206
487,638.4786610603333,87,4.206
488,639.6278133392334,87,4.205
489,640.7497432231903,88,4.205
490,641.8875195980072,87,4.205
491,643.0295774936676,88,4.205
492,644.1786344051361,86,4.205
493,645.3017027378082,87,4.205
494,646.4576416015625,87,4.205
495,647.6075015068054,87,4.205
496,648.7545540332794,88,4.204
497,649.9065444469452,87,4.204
498,651.0276732444763,86,4.204
499,652.1576776504517,86,4.204
500,653.2926120758057,85,4.204
501,654.4406352043152,85,4.204
502,655.5636422634125,86,4.204
503,656.7116367816925,87,4.204
504,657.8456115722656,85,4.204
505,658.9636240005493,85,4.204
506,660.0996029376984,86,4.204
507,661.2337732315063,85,4.204
508,662.3696382045746,86,4.203
509,663.5045428276062,86,4.203
510,664.6395361423492,85,4.203
511,665.7896008491516,84,4.203
512,666.9245839118958,86,4.203
513,668.0414590835571,86,4.203
514,669.1785101890564,84,4.203
515,670.3145561218262,84,4.203
516,671.452476978302,85,4.202
517,672.5874798297882,85,4.203
518,673.7873718738556,86,4.203
519,674.9364116191864,84,4.203
520,676.0603804588318,85,4.203
521,677.2244236469269,85,4.202
522,678.4203925132751,84,4.202
523,679.5494141578674,85,4.203
524,680.7643320560455,85,4.203
525,681.9154036045074,85,4.203
526,683.0623972415924,86,4.195
527,684.2624609470367,83,4.177
528,685.4574587345123,81,4.16
529,686.6414053440094,79,4.139
530,687.7703721523285,77,4.112
531,688.8954336643219,73,4.083
532,690.0414247512817,71,4.052
533,691.2534449100494,67,4.023
534,692.397412776947,63,3.996
535,693.5164928436279,60,3.968
536,694.6483886241913,55,3.939
537,695.7904760837555,29,3.912
538,697.0034458637238,48,3.886
539,698.1365413665771,42,3.857
540,699.2854309082031,38,3.83
541,700.5093741416931,34,3.798
542,701.7212920188904,32,3.77
543,702.8653690814972,20,3.744
544,704.0873925685883,13,3.693
545,705.2882494926453,57,3.728
546,706.4083640575409,22,3.747
547,707.5423753261566,33,3.504
548,708.7453870773315,385,3.511
549,709.9453642368317,424,3.477
550,711.0684225559235,448,3.454
551,712.1993703842163,461,3.432
552,713.3253500461578,482,3.408
553,714.4644954204559,489,3.378
554,715.6773397922516,491,3.315
555,716.874365568161,491,3.244
556,718.0043621063232,490,3.015
557,719.1403338909149,489,3.135
558,720.2723217010498,488,3.156
559,721.4993207454681,487,5.785
560,722.704202413559,484,6.495
561,723.9342632293701,480,3.146
562,725.139256477356,478,3.86
563,726.2611763477325,476,3.11
564,727.3843262195587,475,3.09
565,728.6052405834198,472,3.052
566,729.8104102611542,468,3.015
567,730.9301888942719,468,2.964
568,732.0662777423859,5,2.978
569,733.1972794532776,464,2.988
570,734.4021637439728,463,2.995
571,735.5420989990234,461,2.95
572,736.7673156261444,462,3.081
573,737.9772124290466,59,2.94
574,739.1062159538269,454,2.983
575,740.2322010993958,454,2.932
576,741.3582274913788,453,2.893
577,742.4851987361908,451,3.015
578,743.6101839542389,454,3.014
579,744.7421932220459,457,2.974
580,745.8712010383606,457,2.969
581,747.0002405643463,457,2.961
582,748.1322038173676,455,2.939
583,749.3431961536407,454,2.883
584,750.4842960834503,457,2.867
585,751.6910870075226,456,2.857
586,752.830132484436,455,2.818
587,754.040198802948,454,2.858
588,755.1731550693512,453,2.727
589,756.3141980171204,452,2.659
590,757.5159232616425,450,2.55
591,758.6360001564026,0,2.536
592,759.848482131958,450,2.497
593,760.9720120429993,449,2.428
594,762.1980903148651,448,2.416
595,763.4072222709656,449,2.383
596,764.6121399402618,449,2.308
597,765.8210022449493,448,2.279
598,766.9638833999634,447,2.243
599,768.1799297332764,447,0.311
600,769.3901064395905,447,0.312
601,770.5681319236755,7,0.312
602,771.7610282897949,454,0.312
603,772.9009726047516,450,0.312
604,774.0529744625092,449,0.312
605,775.1790788173676,1,0.345
606,776.3580193519592,453,2.082
607,777.5709581375122,453,1.954
608,778.7739641666412,453,2.093
609,779.9099624156952,453,2.106
611,782.0975313186646,54,2.072
612,783.2879877090454,454,1.937
